source_row_key,population_group,geography_level,region_name,province_huc_code,province_huc_name,place_type,food_group_code,source_variable,food_name,rank,percent_consuming,mean_intake_g,sample_size,weighted_population,relative_to_national,survey_years
PROVINCE_HUC:Northern Mindanao:Misamis Occidental:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,68,Misamis Occidental,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,18,6.708067,3.768376,2700,499562.975,0.636847,2019
PROVINCE_HUC:Northern Mindanao:Misamis Occidental:OTHER_MISCELLANEOUS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,68,Misamis Occidental,PROVINCE_OR_HUC,OTHER_MISCELLANEOUS,epwt_fg27,Other Miscellaneous,19,1.349053,3.882157,2700,499562.975,1.902324,2019
PROVINCE_HUC:Northern Mindanao:Misamis Occidental:MILK_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,68,Misamis Occidental,PROVINCE_OR_HUC,MILK_PRODUCTS,epwt_fg21,Milk Products,20,1.313236,1.237122,2700,499562.975,0.5243,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:RICE_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,RICE_PRODUCTS,epwt_fg2,Rice and Products,1,87.665526,216.491404,2649,738524.641,0.986831,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:FISH_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,FISH_PRODUCTS,epwt_fg15,Fish and Fish Products,2,64.424504,39.939242,2649,738524.641,0.917327,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:OTHER_CEREAL_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,OTHER_CEREAL_PRODUCTS,epwt_fg4,Other Cereal Products,3,52.611577,31.237433,2649,738524.641,0.703128,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,4,47.47698,16.914912,2649,738524.641,1.164842,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,5,36.671036,37.259933,2649,738524.641,1.054272,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,6,37.037213,35.457038,2649,738524.641,0.885098,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:BEVERAGES,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,BEVERAGES,epwt_fg25,Beverages,7,39.824453,23.634381,2649,738524.641,0.917354,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,8,36.712505,21.677274,2649,738524.641,0.765807,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:FATS_OILS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,FATS_OILS,epwt_fg23,Fats and Oils,9,63.452902,4.30256,2649,738524.641,0.799047,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:EGGS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,EGGS,epwt_fg18,Eggs,10,32.993583,14.506295,2649,738524.641,1.071716,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:POULTRY,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,POULTRY,epwt_fg17,Poultry,11,21.814042,16.956471,2649,738524.641,0.84094,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:WHOLE_MILK,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,WHOLE_MILK,epwt_fg20,Whole Milk,12,24.202447,9.719733,2649,738524.641,1.012322,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:CORN_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,CORN_PRODUCTS,epwt_fg3,Corn and Products,13,17.225042,24.604888,2649,738524.641,3.136929,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:OTHER_FRUITS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,OTHER_FRUITS,epwt_fg13,Other Fruits,14,14.122789,16.482426,2649,738524.641,1.144766,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:DRIED_BEANS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,DRIED_BEANS,epwt_fg7,Dried Beans,15,19.607634,3.00801,2649,738524.641,0.566458,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:CONDIMENTS_SPICES,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,CONDIMENTS_SPICES,epwt_fg26,Condiments and Spices,16,23.260647,1.861312,2649,738524.641,1.06464,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,17,6.100655,3.649696,2649,738524.641,0.61679,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:MILK_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,MILK_PRODUCTS,epwt_fg21,Milk Products,18,2.36048,1.791465,2649,738524.641,0.759234,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:VITAMIN_C_RICH_FRUITS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,VITAMIN_C_RICH_FRUITS,epwt_fg12,Vitamin C-Rich Fruits,19,1.977761,1.372955,2649,738524.641,0.537223,2019
PROVINCE_HUC:Northern Mindanao:Misamis Oriental:OTHER_MISCELLANEOUS,All surveyed individuals,PROVINCE_HUC,Northern Mindanao,70,Misamis Oriental,PROVINCE_OR_HUC,OTHER_MISCELLANEOUS,epwt_fg27,Other Miscellaneous,20,2.273408,0.714825,2649,738524.641,0.350276,2019
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:RICE_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,RICE_PRODUCTS,epwt_fg2,Rice and Products,1,99.021527,231.021852,3584,1474573.129,1.053065,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:FISH_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,FISH_PRODUCTS,epwt_fg15,Fish and Fish Products,2,69.391752,51.145797,3584,1474573.129,1.17472,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,3,47.036226,42.988843,3584,1474573.129,1.216372,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:OTHER_CEREAL_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,OTHER_CEREAL_PRODUCTS,epwt_fg4,Other Cereal Products,4,50.550949,29.851837,3584,1474573.129,0.671939,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:BEVERAGES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,BEVERAGES,epwt_fg25,Beverages,5,46.383116,18.322188,3584,1474573.129,0.711165,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,6,46.792221,15.615778,3584,1474573.129,1.075378,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,7,42.031845,21.616142,3584,1474573.129,0.763647,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:FATS_OILS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,FATS_OILS,epwt_fg23,Fats and Oils,8,59.57027,3.951411,3584,1474573.129,0.733834,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:POULTRY,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,POULTRY,epwt_fg17,Poultry,9,28.109775,18.038326,3584,1474573.129,0.894594,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:EGGS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,EGGS,epwt_fg18,Eggs,10,28.39049,14.083402,3584,1474573.129,1.040473,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,11,22.81492,23.23935,3584,1474573.129,0.580113,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:OTHER_FRUITS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,OTHER_FRUITS,epwt_fg13,Other Fruits,12,21.076999,24.676302,3584,1474573.129,1.713861,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:DRIED_BEANS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,DRIED_BEANS,epwt_fg7,Dried Beans,13,28.873568,4.080425,3584,1474573.129,0.768411,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:WHOLE_MILK,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,WHOLE_MILK,epwt_fg20,Whole Milk,14,16.484327,6.26494,3584,1474573.129,0.652501,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:CONDIMENTS_SPICES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,CONDIMENTS_SPICES,epwt_fg26,Condiments and Spices,15,21.855979,1.452743,3584,1474573.129,0.830945,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,16,5.025653,3.130879,3584,1474573.129,0.529111,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:VITAMIN_C_RICH_FRUITS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,VITAMIN_C_RICH_FRUITS,epwt_fg12,Vitamin C-Rich Fruits,17,3.093883,4.583444,3584,1474573.129,1.793452,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:CORN_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,CORN_PRODUCTS,epwt_fg3,Corn and Products,18,2.430868,1.744494,3584,1474573.129,0.222409,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:OTHER_MISCELLANEOUS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,OTHER_MISCELLANEOUS,epwt_fg27,Other Miscellaneous,19,1.95274,1.167467,3584,1474573.129,0.572079,2021
PROVINCE_HUC:SOCCSKSARGEN:Cotabato:MILK_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,77,Cotabato,PROVINCE_OR_HUC,MILK_PRODUCTS,epwt_fg21,Milk Products,20,1.647781,0.821632,3584,1474573.129,0.348213,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:RICE_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,RICE_PRODUCTS,epwt_fg2,Rice and Products,1,98.95627,224.433876,1506,408777.742,1.023035,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:FISH_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,FISH_PRODUCTS,epwt_fg15,Fish and Fish Products,2,68.346112,56.457635,1506,408777.742,1.296723,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:OTHER_CEREAL_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,OTHER_CEREAL_PRODUCTS,epwt_fg4,Other Cereal Products,3,49.938425,29.534316,1506,408777.742,0.664792,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,4,38.07579,35.241297,1506,408777.742,0.997155,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,5,46.07236,13.690798,1506,408777.742,0.942814,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:BEVERAGES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,BEVERAGES,epwt_fg25,Beverages,6,44.138103,15.448062,1506,408777.742,0.599607,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,7,38.291361,22.279973,1506,408777.742,0.787098,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:FATS_OILS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,FATS_OILS,epwt_fg23,Fats and Oils,8,67.958201,4.855183,1506,408777.742,0.901677,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,9,27.793956,24.936438,1506,408777.742,0.622477,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:EGGS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,EGGS,epwt_fg18,Eggs,10,30.850821,15.760761,1506,408777.742,1.164395,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:POULTRY,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,POULTRY,epwt_fg17,Poultry,11,22.947653,19.371047,1506,408777.742,0.960689,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:OTHER_FRUITS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,OTHER_FRUITS,epwt_fg13,Other Fruits,12,18.836052,20.810824,1506,408777.742,1.445389,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:DRIED_BEANS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,DRIED_BEANS,epwt_fg7,Dried Beans,13,31.481164,3.654864,1506,408777.742,0.688271,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:WHOLE_MILK,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,WHOLE_MILK,epwt_fg20,Whole Milk,14,18.619425,9.964825,1506,408777.742,1.037849,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:CONDIMENTS_SPICES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,CONDIMENTS_SPICES,epwt_fg26,Condiments and Spices,15,25.70192,1.933425,1506,408777.742,1.105887,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,16,5.736785,3.303504,1506,408777.742,0.558284,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:MILK_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,MILK_PRODUCTS,epwt_fg21,Milk Products,17,3.512847,3.653272,1506,408777.742,1.548279,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:CORN_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,CORN_PRODUCTS,epwt_fg3,Corn and Products,18,3.069337,1.884293,1506,408777.742,0.240233,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:VITAMIN_C_RICH_FRUITS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,VITAMIN_C_RICH_FRUITS,epwt_fg12,Vitamin C-Rich Fruits,19,1.910615,1.704527,1506,408777.742,0.666963,2021
PROVINCE_HUC:SOCCSKSARGEN:General Santos:OTHER_MISCELLANEOUS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,79,General Santos,PROVINCE_OR_HUC,OTHER_MISCELLANEOUS,epwt_fg27,Other Miscellaneous,20,1.721164,0.416579,1506,408777.742,0.204131,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:RICE_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,RICE_PRODUCTS,epwt_fg2,Rice and Products,1,96.238382,235.221695,2128,446291.747,1.072209,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:FISH_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,FISH_PRODUCTS,epwt_fg15,Fish and Fish Products,2,67.867309,54.643269,2128,446291.747,1.25505,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,3,57.077796,18.597515,2128,446291.747,1.280714,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,4,46.467158,27.93206,2128,446291.747,0.986773,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,5,41.71961,22.598472,2128,446291.747,0.639425,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:BEVERAGES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,BEVERAGES,epwt_fg25,Beverages,6,47.779408,12.885866,2128,446291.747,0.500157,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:OTHER_CEREAL_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,OTHER_CEREAL_PRODUCTS,epwt_fg4,Other Cereal Products,7,39.711169,20.099052,2128,446291.747,0.452412,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:FATS_OILS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,FATS_OILS,epwt_fg23,Fats and Oils,8,51.433472,3.706796,2128,446291.747,0.688405,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:EGGS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,EGGS,epwt_fg18,Eggs,9,22.459224,11.280752,2128,446291.747,0.833415,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,10,16.178758,15.349807,2128,446291.747,0.38317,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:POULTRY,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,POULTRY,epwt_fg17,Poultry,11,16.166981,14.152326,2128,446291.747,0.701871,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:OTHER_FRUITS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,OTHER_FRUITS,epwt_fg13,Other Fruits,12,14.132274,16.683447,2128,446291.747,1.158728,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:WHOLE_MILK,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,WHOLE_MILK,epwt_fg20,Whole Milk,13,17.043942,7.399036,2128,446291.747,0.770619,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:DRIED_BEANS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,DRIED_BEANS,epwt_fg7,Dried Beans,14,21.7909,2.76345,2128,446291.747,0.520403,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:CONDIMENTS_SPICES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,CONDIMENTS_SPICES,epwt_fg26,Condiments and Spices,15,25.022479,1.762096,2128,446291.747,1.00789,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:CORN_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,CORN_PRODUCTS,epwt_fg3,Corn and Products,16,4.899509,5.954308,2128,446291.747,0.759127,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,17,5.096768,4.22719,2128,446291.747,0.714385,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:OTHER_MISCELLANEOUS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,OTHER_MISCELLANEOUS,epwt_fg27,Other Miscellaneous,18,2.192665,0.719319,2128,446291.747,0.352479,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:VITAMIN_C_RICH_FRUITS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,VITAMIN_C_RICH_FRUITS,epwt_fg12,Vitamin C-Rich Fruits,19,0.492718,0.124732,2128,446291.747,0.048806,2021
PROVINCE_HUC:SOCCSKSARGEN:Sarangani:MILK_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,81,Sarangani,PROVINCE_OR_HUC,MILK_PRODUCTS,epwt_fg21,Milk Products,20,0.210484,0.132767,2128,446291.747,0.056268,2021
PROVINCE_HUC:SOCCSKSARGEN:South Cotabato:RICE_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,78,South Cotabato,PROVINCE_OR_HUC,RICE_PRODUCTS,epwt_fg2,Rice and Products,1,97.73317,246.500486,2331,751425.5,1.123621,2019
PROVINCE_HUC:SOCCSKSARGEN:South Cotabato:FISH_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,78,South Cotabato,PROVINCE_OR_HUC,FISH_PRODUCTS,epwt_fg15,Fish and Fish Products,2,68.532953,41.443833,2331,751425.5,0.951885,2019
PROVINCE_HUC:SOCCSKSARGEN:South Cotabato:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,78,South Cotabato,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,3,54.561552,40.2,2331,751425.5,1.42017,2019
PROVINCE_HUC:SOCCSKSARGEN:South Cotabato:OTHER_CEREAL_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,78,South Cotabato,PROVINCE_OR_HUC,OTHER_CEREAL_PRODUCTS,epwt_fg4,Other Cereal Products,4,52.204084,29.356517,2331,751425.5,0.66079,2019
PROVINCE_HUC:SOCCSKSARGEN:South Cotabato:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,78,South Cotabato,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,5,43.628012,38.812072,2331,751425.5,1.09819,2019
PROVINCE_HUC:SOCCSKSARGEN:South Cotabato:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,78,South Cotabato,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,6,49.45431,18.554424,2331,751425.5,1.277747,2019
PROVINCE_HUC:SOCCSKSARGEN:South Cotabato:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,SOCCSKSARGEN,78,South Cotabato,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,7,35.866616,34.287543,2331,751425.5,0.855904,2019
